incident_id,incident_type,facility,department,activity,root_cause,body_part_affected,personnel_id,age_group,experience_years,shift,severity_level,potential_severity,osha_recordable,days_away,risk_score,risk_category,direct_cost_usd,indirect_cost_usd,productivity_loss_usd,total_incident_cost_usd,regulatory_fine_usd,total_cost_with_fines_usd,toolbox_talk_conducted,jsa_completed,ppe_compliant,preventable,corrective_action_status,days_to_close,investigation_quality_score,incident_date,year,month,quarter,week_of_year,day_of_week,hour_of_day,month_name,reported_date,investigation_completed_date,total_hours_worked,is_preventable_cost,is_lti,prevention_score
INC-2025-00958,Near Miss,Facility B - Maintenance,Production Operations,Housekeeping,Procedural Non-Compliance,Not Applicable,EMP-0155,56+,10,Day,1,1,0,0,3,Low,123.0,185.0,0.0,308.0,0,308.0,1,0,0,1,Completed,13,10,2025-06-30 10:40:48.124751,2025,6,2,27,Monday,17,June,2025-07-02 10:40:48.124751,2025-07-15 10:40:48.124751,2500000.0,308.0,0,0.3333333333333333
INC-2025-00959,First Aid,Facility A - Production,Logistics,Working at Height,Communication Breakdown,Eye,EMP-0102,56+,5,Swing,2,2,0,0,10,Medium,644.0,878.0,611.0,2133.0,0,2133.0,1,0,1,1,In Progress,35,8,2025-06-30 10:40:48.124751,2025,6,2,27,Monday,19,June,2025-07-02 10:40:48.124751,2025-08-06 10:40:48.124751,2500000.0,2133.0,0,0.6666666666666666
INC-2025-00960,Near Miss,Facility B - Maintenance,Engineering,Routine Operations,Fatigue,Not Applicable,EMP-0035,36-45,20,Day,1,2,0,0,4,Low,109.0,145.0,0.0,254.0,0,254.0,1,0,1,1,Completed,19,10,2025-07-01 10:40:48.124751,2025,7,3,27,Tuesday,21,July,2025-07-01 10:40:48.124751,2025-07-20 10:40:48.124751,2500000.0,254.0,0,0.6666666666666666
INC-2025-00961,Near Miss,Facility B - Maintenance,Engineering,Confined Space Entry,Poor Housekeeping,Not Applicable,EMP-0006,18-25,1,Night,1,2,0,0,4,Low,123.0,205.0,0.0,328.0,0,328.0,1,0,1,1,In Progress,36,9,2025-07-01 10:40:48.124751,2025,7,3,27,Tuesday,23,July,2025-07-01 10:40:48.124751,2025-08-06 10:40:48.124751,2500000.0,328.0,0,0.6666666666666666
INC-2025-00962,Near Miss,Facility B - Maintenance,Engineering,Hot Work (Welding/Cutting),Inadequate Risk Assessment,Not Applicable,EMP-0055,18-25,8,Swing,1,3,0,0,4,Low,82.0,187.0,0.0,269.0,0,269.0,0,1,1,1,Completed,13,6,2025-07-02 10:40:48.124751,2025,7,3,27,Wednesday,9,July,2025-07-02 10:40:48.124751,2025-07-15 10:40:48.124751,2500000.0,269.0,0,0.6666666666666666
INC-2025-00963,First Aid,Facility A - Production,Logistics,Chemical Handling,Equipment Failure,Leg/Foot,EMP-0072,46-55,20,Day,2,2,0,0,10,Medium,460.0,760.0,552.0,1772.0,0,1772.0,1,1,1,1,In Progress,38,6,2025-07-03 10:40:48.124751,2025,7,3,27,Thursday,5,July,2025-07-05 10:40:48.124751,2025-08-12 10:40:48.124751,2500000.0,1772.0,0,1.0
INC-2025-00964,Near Miss,Facility B - Maintenance,Maintenance,Confined Space Entry,Inadequate PPE,Not Applicable,EMP-0052,18-25,15,Swing,1,2,0,0,3,Low,82.0,233.0,0.0,315.0,0,315.0,0,1,1,1,Completed,23,7,2025-07-03 10:40:48.124751,2025,7,3,27,Thursday,5,July,2025-07-05 10:40:48.124751,2025-07-28 10:40:48.124751,2500000.0,315.0,0,0.6666666666666666
INC-2025-00965,Restricted Work,Facility B - Maintenance,Workshop,Routine Operations,Equipment Failure,Back,EMP-0160,46-55,19,Day,4,4,1,7,12,High,16215.0,24143.0,16947.0,57305.0,0,57305.0,1,0,1,0,Overdue,160,5,2025-07-04 10:40:48.124751,2025,7,3,27,Friday,21,July,2025-07-05 10:40:48.124751,2025-12-12 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00966,First Aid,Facility A - Production,HSE Department,Confined Space Entry,Procedural Non-Compliance,Multiple Areas,EMP-0030,26-35,28,Night,2,2,0,0,4,Low,471.0,1107.0,579.0,2157.0,0,2157.0,1,1,1,0,Completed,4,6,2025-07-04 10:40:48.124751,2025,7,3,27,Friday,19,July,2025-07-05 10:40:48.124751,2025-07-09 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00967,First Aid,Facility A - Production,HSE Department,Working at Height,Procedural Non-Compliance,Multiple Areas,EMP-0039,56+,23,Day,2,3,0,0,6,Medium,431.0,760.0,456.0,1647.0,0,1647.0,0,1,0,0,Completed,24,10,2025-07-05 10:40:48.124751,2025,7,3,27,Saturday,12,July,2025-07-07 10:40:48.124751,2025-07-31 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-00968,Lost Time Injury,Facility A - Production,HSE Department,Vehicle Operations,Environmental Factors,Back,EMP-0062,56+,11,Night,5,5,1,45,25,Critical,51448.0,70288.0,73082.0,194818.0,0,194818.0,1,0,1,1,Completed,26,9,2025-07-05 10:40:48.124751,2025,7,3,27,Saturday,18,July,2025-07-06 10:40:48.124751,2025-08-01 10:40:48.124751,2500000.0,194818.0,1,0.6666666666666666
INC-2025-00969,Near Miss,Facility B - Maintenance,HSE Department,Housekeeping,Inadequate Risk Assessment,Not Applicable,EMP-0054,56+,23,Day,1,1,0,0,5,Low,103.0,206.0,0.0,309.0,0,309.0,1,0,0,0,Pending,66,7,2025-07-06 10:40:48.124751,2025,7,3,27,Sunday,16,July,2025-07-07 10:40:48.124751,2025-09-11 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-00970,Near Miss,Facility A - Production,Maintenance,Chemical Handling,Communication Breakdown,Not Applicable,EMP-0128,26-35,24,Night,1,1,0,0,5,Low,129.0,246.0,0.0,375.0,0,375.0,1,0,1,1,Completed,11,6,2025-07-06 10:40:48.124751,2025,7,3,27,Sunday,1,July,2025-07-08 10:40:48.124751,2025-07-19 10:40:48.124751,2500000.0,375.0,0,0.6666666666666666
INC-2025-00971,First Aid,Facility A - Production,Maintenance,Routine Operations,Environmental Factors,Eye,EMP-0003,46-55,18,Night,2,2,0,0,8,Medium,612.0,1146.0,548.0,2306.0,0,2306.0,1,1,1,1,Completed,5,6,2025-07-06 10:40:48.124751,2025,7,3,27,Sunday,17,July,2025-07-06 10:40:48.124751,2025-07-11 10:40:48.124751,2500000.0,2306.0,0,1.0
INC-2025-00972,Medical Treatment,Facility A - Production,HSE Department,Working at Height,Equipment Failure,Chest/Torso,EMP-0143,46-55,4,Night,3,3,1,0,3,Low,3828.0,6898.0,2184.0,12910.0,5000,17910.0,1,0,1,1,Completed,13,8,2025-07-06 10:40:48.124751,2025,7,3,27,Sunday,6,July,2025-07-08 10:40:48.124751,2025-07-21 10:40:48.124751,2500000.0,17910.0,0,0.6666666666666666
INC-2025-00973,First Aid,Facility B - Maintenance,Logistics,Vehicle Operations,Environmental Factors,Chest/Torso,EMP-0118,56+,20,Day,2,2,0,0,6,Medium,403.0,923.0,358.0,1684.0,0,1684.0,1,1,1,1,Overdue,88,5,2025-07-06 10:40:48.124751,2025,7,3,27,Sunday,13,July,2025-07-08 10:40:48.124751,2025-10-04 10:40:48.124751,2500000.0,1684.0,0,1.0
INC-2025-00974,Restricted Work,Facility B - Maintenance,Production Operations,Equipment Maintenance,Fatigue,Hand/Finger,EMP-0168,26-35,10,Day,4,5,1,6,4,Low,12389.0,29142.0,15918.0,57449.0,0,57449.0,1,1,1,1,Completed,21,10,2025-07-07 10:40:48.124751,2025,7,3,28,Monday,21,July,2025-07-08 10:40:48.124751,2025-07-29 10:40:48.124751,2500000.0,57449.0,0,1.0
INC-2025-00975,First Aid,Facility B - Maintenance,Workshop,Vehicle Operations,Inadequate PPE,Arm,EMP-0178,56+,0,Day,2,4,0,0,4,Low,606.0,1279.0,524.0,2409.0,0,2409.0,1,1,0,1,In Progress,46,9,2025-07-07 10:40:48.124751,2025,7,3,28,Monday,14,July,2025-07-08 10:40:48.124751,2025-08-23 10:40:48.124751,2500000.0,2409.0,0,0.6666666666666666
INC-2025-00976,First Aid,Facility A - Production,Engineering,Chemical Handling,Inadequate PPE,Multiple Areas,EMP-0038,36-45,1,Night,2,2,0,0,6,Medium,411.0,1234.0,608.0,2253.0,0,2253.0,1,1,0,0,Overdue,89,8,2025-07-08 10:40:48.124751,2025,7,3,28,Tuesday,7,July,2025-07-10 10:40:48.124751,2025-10-07 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00977,First Aid,Facility B - Maintenance,Workshop,Pressure Testing,Equipment Failure,Multiple Areas,EMP-0149,18-25,28,Swing,2,4,0,0,6,Medium,381.0,819.0,494.0,1694.0,0,1694.0,1,1,1,1,Completed,15,5,2025-07-08 10:40:48.124751,2025,7,3,28,Tuesday,8,July,2025-07-08 10:40:48.124751,2025-07-23 10:40:48.124751,2500000.0,1694.0,0,1.0
INC-2025-00978,Near Miss,Facility B - Maintenance,Engineering,Chemical Handling,Inadequate Risk Assessment,Not Applicable,EMP-0138,46-55,4,Night,1,2,0,0,4,Low,111.0,165.0,0.0,276.0,0,276.0,1,1,0,1,Completed,2,8,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,20,July,2025-07-12 10:40:48.124751,2025-07-14 10:40:48.124751,2500000.0,276.0,0,0.6666666666666666
INC-2025-00979,First Aid,Facility B - Maintenance,Maintenance,Routine Operations,Inadequate PPE,Not Applicable,EMP-0024,26-35,27,Swing,2,3,0,0,8,Medium,562.0,1200.0,386.0,2148.0,0,2148.0,0,1,1,1,Pending,22,9,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,10,July,2025-07-10 10:40:48.124751,2025-08-01 10:40:48.124751,2500000.0,2148.0,0,0.6666666666666666
INC-2025-00980,Near Miss,Facility A - Production,Engineering,Housekeeping,Procedural Non-Compliance,Not Applicable,EMP-0005,46-55,18,Swing,1,2,0,0,1,Low,83.0,180.0,0.0,263.0,0,263.0,1,0,1,1,Completed,20,5,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,2,July,2025-07-10 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,263.0,0,0.6666666666666666
INC-2025-00981,First Aid,Facility B - Maintenance,HSE Department,Hot Work (Welding/Cutting),Communication Breakdown,Not Applicable,EMP-0176,18-25,14,Swing,2,4,0,0,4,Low,570.0,762.0,587.0,1919.0,0,1919.0,0,1,1,0,In Progress,50,8,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,19,July,2025-07-12 10:40:48.124751,2025-08-31 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00982,Near Miss,Facility B - Maintenance,Engineering,Equipment Maintenance,Procedural Non-Compliance,Not Applicable,EMP-0004,36-45,27,Swing,1,3,0,0,3,Low,92.0,216.0,0.0,308.0,0,308.0,1,1,0,1,Completed,14,5,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,13,July,2025-07-12 10:40:48.124751,2025-07-26 10:40:48.124751,2500000.0,308.0,0,0.6666666666666666
INC-2025-00983,Medical Treatment,Facility B - Maintenance,HSE Department,Routine Operations,Procedural Non-Compliance,Arm,EMP-0138,46-55,12,Day,3,4,1,0,6,Medium,5667.0,9611.0,2818.0,18096.0,25000,43096.0,0,1,1,1,Completed,7,7,2025-07-10 10:40:48.124751,2025,7,3,28,Thursday,7,July,2025-07-12 10:40:48.124751,2025-07-19 10:40:48.124751,2500000.0,43096.0,0,0.6666666666666666
INC-2025-00984,Near Miss,Facility A - Production,Engineering,Confined Space Entry,Poor Housekeeping,Not Applicable,EMP-0070,26-35,7,Night,1,1,0,0,1,Low,83.0,181.0,0.0,264.0,0,264.0,0,1,1,1,Overdue,130,8,2025-07-11 10:40:48.124751,2025,7,3,28,Friday,2,July,2025-07-11 10:40:48.124751,2025-11-18 10:40:48.124751,2500000.0,264.0,0,0.6666666666666666
INC-2025-00985,First Aid,Facility A - Production,Engineering,Vehicle Operations,Communication Breakdown,Arm,EMP-0053,18-25,3,Day,2,3,0,0,8,Medium,576.0,866.0,483.0,1925.0,0,1925.0,1,0,1,1,Pending,11,6,2025-07-11 10:40:48.124751,2025,7,3,28,Friday,17,July,2025-07-12 10:40:48.124751,2025-07-23 10:40:48.124751,2500000.0,1925.0,0,0.6666666666666666
INC-2025-00986,Restricted Work,Facility A - Production,Production Operations,Manual Handling/Lifting,Lack of Training/Competency,Eye,EMP-0142,26-35,6,Day,4,4,1,9,8,Medium,17605.0,20190.0,19439.0,57234.0,0,57234.0,1,0,1,1,Pending,78,7,2025-07-11 10:40:48.124751,2025,7,3,28,Friday,22,July,2025-07-11 10:40:48.124751,2025-09-27 10:40:48.124751,2500000.0,57234.0,0,0.6666666666666666
INC-2025-00987,Near Miss,Facility B - Maintenance,Logistics,Routine Operations,Procedural Non-Compliance,Not Applicable,EMP-0010,26-35,6,Swing,1,2,0,0,2,Low,90.0,234.0,0.0,324.0,0,324.0,1,0,1,1,Completed,19,8,2025-07-11 10:40:48.124751,2025,7,3,28,Friday,13,July,2025-07-11 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,324.0,0,0.6666666666666666
INC-2025-00988,First Aid,Facility B - Maintenance,Logistics,Equipment Maintenance,Inadequate PPE,Not Applicable,EMP-0106,56+,27,Day,2,2,0,0,8,Medium,367.0,802.0,436.0,1605.0,0,1605.0,1,1,1,1,In Progress,46,8,2025-07-11 10:40:48.124751,2025,7,3,28,Friday,19,July,2025-07-11 10:40:48.124751,2025-08-26 10:40:48.124751,2500000.0,1605.0,0,1.0
INC-2025-00989,First Aid,Facility A - Production,Logistics,Pressure Testing,Rushing/Time Pressure,Hand/Finger,EMP-0119,56+,17,Swing,2,4,0,0,8,Medium,528.0,907.0,360.0,1795.0,0,1795.0,1,0,1,1,Completed,10,10,2025-07-12 10:40:48.124751,2025,7,3,28,Saturday,7,July,2025-07-13 10:40:48.124751,2025-07-23 10:40:48.124751,2500000.0,1795.0,0,0.6666666666666666
INC-2025-00990,Near Miss,Facility A - Production,Engineering,Confined Space Entry,Poor Housekeeping,Not Applicable,EMP-0151,56+,29,Swing,1,1,0,0,5,Low,77.0,207.0,0.0,284.0,0,284.0,0,1,0,1,Pending,46,7,2025-07-12 10:40:48.124751,2025,7,3,28,Saturday,16,July,2025-07-12 10:40:48.124751,2025-08-27 10:40:48.124751,2500000.0,284.0,0,0.3333333333333333
INC-2025-00991,Near Miss,Facility A - Production,HSE Department,Routine Operations,Fatigue,Not Applicable,EMP-0055,26-35,12,Night,1,3,0,0,2,Low,81.0,184.0,0.0,265.0,0,265.0,1,1,1,1,Completed,27,7,2025-07-13 10:40:48.124751,2025,7,3,28,Sunday,7,July,2025-07-13 10:40:48.124751,2025-08-09 10:40:48.124751,2500000.0,265.0,0,1.0
INC-2025-00992,Medical Treatment,Facility A - Production,Maintenance,Housekeeping,Environmental Factors,Head,EMP-0023,18-25,19,Night,3,3,1,0,9,Medium,4663.0,8543.0,2201.0,15407.0,0,15407.0,1,0,1,1,In Progress,45,9,2025-07-13 10:40:48.124751,2025,7,3,28,Sunday,4,July,2025-07-13 10:40:48.124751,2025-08-27 10:40:48.124751,2500000.0,15407.0,0,0.6666666666666666
INC-2025-00993,First Aid,Facility B - Maintenance,Maintenance,Housekeeping,Procedural Non-Compliance,Not Applicable,EMP-0134,18-25,23,Swing,2,3,0,0,4,Low,404.0,1039.0,541.0,1984.0,0,1984.0,1,0,1,0,Completed,15,8,2025-07-14 10:40:48.124751,2025,7,3,29,Monday,11,July,2025-07-15 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00994,Medical Treatment,Facility A - Production,Maintenance,Manual Handling/Lifting,Environmental Factors,Multiple Areas,EMP-0133,18-25,12,Night,3,4,1,0,3,Low,5157.0,8277.0,2599.0,16033.0,25000,41033.0,0,1,0,1,Completed,12,5,2025-07-14 10:40:48.124751,2025,7,3,29,Monday,1,July,2025-07-14 10:40:48.124751,2025-07-26 10:40:48.124751,2500000.0,41033.0,0,0.3333333333333333
INC-2025-00995,Near Miss,Facility A - Production,Engineering,Routine Operations,Equipment Failure,Not Applicable,EMP-0069,36-45,11,Swing,1,3,0,0,1,Low,104.0,248.0,0.0,352.0,0,352.0,0,1,1,1,Completed,21,5,2025-07-16 10:40:48.124751,2025,7,3,29,Wednesday,16,July,2025-07-17 10:40:48.124751,2025-08-07 10:40:48.124751,2500000.0,352.0,0,0.6666666666666666
INC-2025-00996,First Aid,Facility A - Production,Engineering,Working at Height,Procedural Non-Compliance,Multiple Areas,EMP-0171,46-55,3,Night,2,3,0,0,2,Low,509.0,1226.0,489.0,2224.0,0,2224.0,1,0,1,1,In Progress,37,6,2025-07-16 10:40:48.124751,2025,7,3,29,Wednesday,12,July,2025-07-17 10:40:48.124751,2025-08-23 10:40:48.124751,2500000.0,2224.0,0,0.6666666666666666
INC-2025-00997,Near Miss,Facility A - Production,HSE Department,Vehicle Operations,Inadequate PPE,Not Applicable,EMP-0134,18-25,23,Day,1,3,0,0,2,Low,124.0,223.0,0.0,347.0,0,347.0,1,1,1,1,Completed,11,9,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,21,July,2025-07-19 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,347.0,0,1.0
INC-2025-00998,Medical Treatment,Facility B - Maintenance,HSE Department,Manual Handling/Lifting,Procedural Non-Compliance,Not Applicable,EMP-0067,18-25,22,Swing,3,4,1,0,15,High,5470.0,9618.0,2772.0,17860.0,0,17860.0,1,0,1,1,In Progress,22,10,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,13,July,2025-07-19 10:40:48.124751,2025-08-10 10:40:48.124751,2500000.0,17860.0,0,0.6666666666666666
INC-2025-00999,Near Miss,Facility A - Production,Production Operations,Confined Space Entry,Environmental Factors,Not Applicable,EMP-0117,18-25,4,Swing,1,3,0,0,4,Low,105.0,233.0,0.0,338.0,0,338.0,1,0,1,1,Completed,24,6,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,8,July,2025-07-19 10:40:48.124751,2025-08-12 10:40:48.124751,2500000.0,338.0,0,0.6666666666666666
INC-2025-01000,Near Miss,Facility A - Production,Maintenance,Working at Height,Rushing/Time Pressure,Not Applicable,EMP-0180,36-45,3,Night,1,1,0,0,2,Low,122.0,244.0,0.0,366.0,0,366.0,1,0,1,1,In Progress,44,9,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,8,July,2025-07-18 10:40:48.124751,2025-08-31 10:40:48.124751,2500000.0,366.0,0,0.6666666666666666
INC-2025-01001,Medical Treatment,Facility A - Production,HSE Department,Routine Operations,Inadequate PPE,Arm,EMP-0004,46-55,0,Day,3,4,1,0,3,Low,3664.0,9643.0,3267.0,16574.0,25000,41574.0,1,1,0,1,Completed,21,8,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,8,July,2025-07-19 10:40:48.124751,2025-08-09 10:40:48.124751,2500000.0,41574.0,0,0.6666666666666666
INC-2025-01002,Medical Treatment,Facility A - Production,Logistics,Routine Operations,Fatigue,Not Applicable,EMP-0066,36-45,2,Swing,3,3,1,0,15,High,4833.0,8427.0,2351.0,15611.0,0,15611.0,0,1,1,1,Completed,27,10,2025-07-17 10:40:48.124751,2025,7,3,29,Thursday,19,July,2025-07-19 10:40:48.124751,2025-08-15 10:40:48.124751,2500000.0,15611.0,0,0.6666666666666666
INC-2025-01003,Near Miss,Facility B - Maintenance,Production Operations,Pressure Testing,Procedural Non-Compliance,Not Applicable,EMP-0141,56+,23,Swing,1,1,0,0,2,Low,122.0,166.0,0.0,288.0,0,288.0,0,1,1,1,Completed,22,9,2025-07-18 10:40:48.124751,2025,7,3,29,Friday,5,July,2025-07-20 10:40:48.124751,2025-08-11 10:40:48.124751,2500000.0,288.0,0,0.6666666666666666
INC-2025-01004,Near Miss,Facility B - Maintenance,Engineering,Manual Handling/Lifting,Procedural Non-Compliance,Not Applicable,EMP-0088,46-55,2,Night,1,1,0,0,2,Low,75.0,173.0,0.0,248.0,0,248.0,0,1,0,1,In Progress,34,5,2025-07-18 10:40:48.124751,2025,7,3,29,Friday,11,July,2025-07-19 10:40:48.124751,2025-08-22 10:40:48.124751,2500000.0,248.0,0,0.3333333333333333
INC-2025-01005,Medical Treatment,Facility B - Maintenance,Maintenance,Hot Work (Welding/Cutting),Poor Housekeeping,Back,EMP-0048,56+,13,Night,3,3,1,0,3,Low,6371.0,9819.0,2828.0,19018.0,5000,24018.0,1,1,1,0,Completed,28,6,2025-07-19 10:40:48.124751,2025,7,3,29,Saturday,9,July,2025-07-19 10:40:48.124751,2025-08-16 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-01006,Near Miss,Facility B - Maintenance,Logistics,Routine Operations,Lack of Training/Competency,Not Applicable,EMP-0130,36-45,2,Day,1,2,0,0,2,Low,128.0,245.0,0.0,373.0,0,373.0,1,1,1,1,Completed,9,8,2025-07-19 10:40:48.124751,2025,7,3,29,Saturday,21,July,2025-07-21 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,373.0,0,1.0
INC-2025-01007,Lost Time Injury,Facility A - Production,Logistics,Pressure Testing,Inadequate Risk Assessment,Multiple Areas,EMP-0086,26-35,3,Night,5,5,1,40,5,Low,51921.0,99278.0,69602.0,220801.0,0,220801.0,1,1,1,1,In Progress,56,8,2025-07-19 10:40:48.124751,2025,7,3,29,Saturday,4,July,2025-07-21 10:40:48.124751,2025-09-15 10:40:48.124751,2500000.0,220801.0,1,1.0
INC-2025-01008,Medical Treatment,Facility A - Production,Engineering,Housekeeping,Communication Breakdown,Multiple Areas,EMP-0173,46-55,29,Swing,3,3,1,0,3,Low,4174.0,6537.0,2398.0,13109.0,0,13109.0,1,0,1,0,Completed,9,6,2025-07-19 10:40:48.124751,2025,7,3,29,Saturday,17,July,2025-07-21 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-01009,Near Miss,Facility A - Production,Logistics,Vehicle Operations,Procedural Non-Compliance,Not Applicable,EMP-0062,46-55,21,Night,1,3,0,0,2,Low,115.0,177.0,0.0,292.0,0,292.0,0,0,0,1,Overdue,80,9,2025-07-20 10:40:48.124751,2025,7,3,29,Sunday,6,July,2025-07-22 10:40:48.124751,2025-10-10 10:40:48.124751,2500000.0,292.0,0,0.0
INC-2025-01010,Restricted Work,Facility A - Production,Maintenance,Chemical Handling,Fatigue,Leg/Foot,EMP-0042,56+,1,Night,4,4,1,9,8,Medium,17446.0,30626.0,19685.0,67757.0,0,67757.0,0,0,1,1,Completed,21,9,2025-07-20 10:40:48.124751,2025,7,3,29,Sunday,12,July,2025-07-21 10:40:48.124751,2025-08-11 10:40:48.124751,2500000.0,67757.0,0,0.3333333333333333
INC-2025-01011,Medical Treatment,Facility A - Production,Production Operations,Routine Operations,Environmental Factors,Not Applicable,EMP-0074,18-25,21,Night,3,5,1,0,12,High,3718.0,9616.0,2414.0,15748.0,0,15748.0,1,1,0,0,Completed,23,9,2025-07-20 10:40:48.124751,2025,7,3,29,Sunday,0,July,2025-07-20 10:40:48.124751,2025-08-12 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-01012,Near Miss,Facility A - Production,Engineering,Chemical Handling,Procedural Non-Compliance,Not Applicable,EMP-0100,26-35,24,Day,1,1,0,0,2,Low,91.0,166.0,0.0,257.0,0,257.0,1,0,1,1,In Progress,55,8,2025-07-20 10:40:48.124751,2025,7,3,29,Sunday,5,July,2025-07-20 10:40:48.124751,2025-09-13 10:40:48.124751,2500000.0,257.0,0,0.6666666666666666
INC-2025-01013,Near Miss,Facility A - Production,Engineering,Chemical Handling,Communication Breakdown,Not Applicable,EMP-0166,26-35,6,Swing,1,2,0,0,2,Low,120.0,211.0,0.0,331.0,0,331.0,1,1,1,1,Completed,8,10,2025-07-20 10:40:48.124751,2025,7,3,29,Sunday,20,July,2025-07-22 10:40:48.124751,2025-07-30 10:40:48.124751,2500000.0,331.0,0,1.0
INC-2025-01014,Near Miss,Facility A - Production,Engineering,Manual Handling/Lifting,Rushing/Time Pressure,Not Applicable,EMP-0164,36-45,1,Day,1,3,0,0,4,Low,88.0,243.0,0.0,331.0,0,331.0,1,0,0,1,In Progress,21,5,2025-07-21 10:40:48.124751,2025,7,3,30,Monday,20,July,2025-07-21 10:40:48.124751,2025-08-11 10:40:48.124751,2500000.0,331.0,0,0.3333333333333333
INC-2025-01015,Restricted Work,Facility B - Maintenance,Logistics,Vehicle Operations,Environmental Factors,Chest/Torso,EMP-0116,18-25,0,Swing,4,5,1,9,8,Medium,17345.0,24783.0,18057.0,60185.0,5000,65185.0,0,1,0,0,Completed,21,10,2025-07-21 10:40:48.124751,2025,7,3,30,Monday,7,July,2025-07-23 10:40:48.124751,2025-08-13 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-01016,Medical Treatment,Facility B - Maintenance,Workshop,Hot Work (Welding/Cutting),Inadequate Risk Assessment,Eye,EMP-0011,46-55,8,Day,3,5,1,0,3,Low,6452.0,7784.0,2747.0,16983.0,0,16983.0,1,0,1,1,Pending,30,7,2025-07-21 10:40:48.124751,2025,7,3,30,Monday,8,July,2025-07-23 10:40:48.124751,2025-08-22 10:40:48.124751,2500000.0,16983.0,0,0.6666666666666666
INC-2025-01017,Near Miss,Facility A - Production,HSE Department,Hot Work (Welding/Cutting),Communication Breakdown,Not Applicable,EMP-0044,56+,27,Day,1,2,0,0,3,Low,73.0,180.0,0.0,253.0,0,253.0,1,1,1,1,Completed,13,8,2025-07-22 10:40:48.124751,2025,7,3,30,Tuesday,6,July,2025-07-22 10:40:48.124751,2025-08-04 10:40:48.124751,2500000.0,253.0,0,1.0
INC-2025-01018,First Aid,Facility B - Maintenance,Production Operations,Hot Work (Welding/Cutting),Equipment Failure,Multiple Areas,EMP-0041,26-35,19,Night,2,4,0,0,10,Medium,627.0,1165.0,522.0,2314.0,0,2314.0,1,1,1,1,In Progress,52,5,2025-07-22 10:40:48.124751,2025,7,3,30,Tuesday,9,July,2025-07-22 10:40:48.124751,2025-09-12 10:40:48.124751,2500000.0,2314.0,0,1.0
INC-2025-01019,Restricted Work,Facility A - Production,HSE Department,Chemical Handling,Inadequate PPE,Chest/Torso,EMP-0073,18-25,24,Night,4,4,1,9,20,Critical,11510.0,28401.0,21666.0,61577.0,25000,86577.0,0,1,0,1,Overdue,160,7,2025-07-22 10:40:48.124751,2025,7,3,30,Tuesday,7,July,2025-07-23 10:40:48.124751,2025-12-30 10:40:48.124751,2500000.0,86577.0,0,0.3333333333333333
INC-2025-01020,Near Miss,Facility A - Production,Maintenance,Hot Work (Welding/Cutting),Fatigue,Not Applicable,EMP-0093,36-45,3,Swing,1,3,0,0,2,Low,75.0,143.0,0.0,218.0,0,218.0,1,0,1,1,In Progress,54,5,2025-07-22 10:40:48.124751,2025,7,3,30,Tuesday,1,July,2025-07-24 10:40:48.124751,2025-09-16 10:40:48.124751,2500000.0,218.0,0,0.6666666666666666
